time,cruise,ship,ship_code,order_occupied,tow_type,tow_number,end_time,latitude,longitude,line,station,standard_haul_factor,volume_sampled,proportion_sorted,mesh_size,year,month,season,line.station,larvae_100m3
1986-02-07T16:42:00Z,198602,DAVID STARR JORDAN,JD,9,MT,1,1986-02-07T16:56:43Z,32.015,-119.23167,93.3,55,0.02,95.4,1,0.505,1986,2,winter,93.3 55,0
1986-02-07T20:51:00Z,198602,DAVID STARR JORDAN,JD,10,MT,1,1986-02-07T21:05:47Z,31.848333,-119.57,93.3,60,0.01,106.6,1,0.505,1986,2,winter,93.3 60,0
1986-02-13T10:37:00Z,198602,DAVID STARR JORDAN,JD,22,MT,1,1986-02-13T10:51:55Z,33.485,-117.76833,90,28,0.02,100.1,1,0.505,1986,2,winter,90 28,0
1986-02-13T12:44:00Z,198602,DAVID STARR JORDAN,JD,23,MT,1,1986-02-13T12:58:57Z,33.41833,-117.903336,90,30,0.02,93.1,1,0.505,1986,2,winter,90 30,0
1986-02-13T16:24:00Z,198602,DAVID STARR JORDAN,JD,24,MT,1,1986-02-13T16:38:58Z,33.253334,-118.24834,90,35,0.02,90.2,1,0.505,1986,2,winter,90 35,0
1986-02-13T19:20:00Z,198602,DAVID STARR JORDAN,JD,25,MT,1,1986-02-13T19:34:58Z,33.185,-118.386665,90,37,0.02,94.9,1,0.505,1986,2,winter,90 37,0
1986-02-14T00:15:00Z,198602,DAVID STARR JORDAN,JD,26,MT,1,1986-02-14T00:29:58Z,32.91833,-118.935,90,45,0.02,97.4,1,0.505,1986,2,winter,90 45,0
1986-02-14T05:45:00Z,198602,DAVID STARR JORDAN,JD,27,MT,1,1986-02-14T05:59:59Z,32.651665,-119.48167,90,53,0.02,96.4,1,0.505,1986,2,winter,90 53,0
1986-02-14T10:22:00Z,198602,DAVID STARR JORDAN,JD,28,MT,1,1986-02-14T10:36:57Z,32.41833,-119.958336,90,60,0.02,99.4,1,0.505,1986,2,winter,90 60,0
1986-02-15T03:42:00Z,198602,DAVID STARR JORDAN,JD,31,MT,1,1986-02-15T03:56:54Z,32.988335,-120.35,86.7,60,0.02,86.6,1,0.505,1986,2,winter,86.7 60,0
1986-02-15T08:48:00Z,198602,DAVID STARR JORDAN,JD,32,MT,1,1986-02-15T09:03:00Z,33.323334,-119.66333,86.7,50,0.02,94.8,1,0.505,1986,2,winter,86.7 50,0
1986-02-15T11:47:00Z,198602,DAVID STARR JORDAN,JD,33,MT,1,1986-02-15T12:01:59Z,33.49,-119.31834,86.7,45,0.02,89.4,1,0.505,1986,2,winter,86.7 45,1.1185682
1986-02-15T15:14:00Z,198602,DAVID STARR JORDAN,JD,34,MT,1,1986-02-15T15:29:00Z,33.656666,-118.975,86.7,40,0.02,92.3,1,0.505,1986,2,winter,86.7 40,0
1986-02-15T19:03:00Z,198602,DAVID STARR JORDAN,JD,35,MT,1,1986-02-15T19:17:56Z,33.823334,-118.628334,86.7,35,0.02,102.6,1,0.505,1986,2,winter,86.7 35,0
1986-02-15T20:53:00Z,198602,DAVID STARR JORDAN,JD,36,MT,1,1986-02-15T21:07:57Z,33.888332,-118.49167,86.7,33,0.02,92.3,1,0.505,1986,2,winter,86.7 33,0
1986-02-16T02:15:00Z,198602,DAVID STARR JORDAN,JD,37,MT,1,1986-02-16T02:29:49Z,34.225,-119.41167,83.3,40.6,0.02,100.7,1,0.505,1986,2,winter,83.3 40.6,0
1986-02-16T03:40:00Z,198602,DAVID STARR JORDAN,JD,38,MT,1,1986-02-16T03:54:47Z,34.178333,-119.50833,83.3,42,0.01,106.9,1,0.505,1986,2,winter,83.3 42,0
1986-02-16T11:07:00Z,198602,DAVID STARR JORDAN,JD,40,MT,1,1986-02-16T11:21:59Z,33.878334,-120.13333,83.3,51,0.02,97.2,1,0.505,1986,2,winter,83.3 51,4.1152263
1986-02-16T13:37:00Z,198602,DAVID STARR JORDAN,JD,41,MT,1,1986-02-16T13:52:00Z,33.743332,-120.41167,83.3,55,0.02,95.8,1,0.505,1986,2,winter,83.3 55,0
1986-02-16T16:57:00Z,198602,DAVID STARR JORDAN,JD,42,MT,1,1986-02-16T17:12:02Z,33.578335,-120.755,83.3,60,0.01,103.5,1,0.505,1986,2,winter,83.3 60,0
1986-02-17T08:32:00Z,198602,DAVID STARR JORDAN,JD,44,MT,1,1986-02-17T08:47:03Z,34.45,-120.52333,80,51,0.01,107.1,1,0.505,1986,2,winter,80 51,0.9337068
1986-02-17T11:27:00Z,198602,DAVID STARR JORDAN,JD,45,MT,1,1986-02-17T11:42:00Z,34.316666,-120.80167,80,55,0.02,99.4,1,0.505,1986,2,winter,80 55,0
1986-02-17T15:03:00Z,198602,DAVID STARR JORDAN,JD,46,MT,1,1986-02-17T15:17:54Z,34.15,-121.14833,80,60,0.02,92.9,1,0.505,1986,2,winter,80 60,0
1986-02-19T14:36:00Z,198602,DAVID STARR JORDAN,JD,55,MT,1,1986-02-19T14:50:52Z,34.721664,-121.54833,76.7,60,0.02,80.9,1,0.505,1986,2,winter,76.7 60,0
1986-02-19T18:11:00Z,198602,DAVID STARR JORDAN,JD,56,MT,1,1986-02-19T18:26:01Z,34.888332,-121.19833,76.7,55,0.02,101.7,1,0.505,1986,2,winter,76.7 55,0
1986-02-19T21:10:00Z,198602,DAVID STARR JORDAN,JD,57,MT,1,1986-02-19T21:25:00Z,35.018333,-120.918335,76.7,51,0.01,103.9,1,0.505,1986,2,winter,76.7 51,0
1986-05-09T23:35:00Z,198605,DAVID STARR JORDAN,JD,2,MT,1,1986-05-09T23:50:00Z,32.956665,-117.305,93.3,26.7,0.02,86.2,1,0.505,1986,5,spring,93.3 26.7,0
1986-05-10T04:18:00Z,198605,DAVID STARR JORDAN,JD,4,MT,1,1986-05-10T04:32:54Z,32.846664,-117.53167,93.3,30,0.02,96.2,1,0.505,1986,5,spring,93.3 30,1.0395011
1986-05-10T08:09:00Z,198605,DAVID STARR JORDAN,JD,5,MT,1,1986-05-10T08:24:01Z,32.68,-117.87334,93.3,35,0.02,101.6,1,0.505,1986,5,spring,93.3 35,0
1986-05-10T11:51:00Z,198605,DAVID STARR JORDAN,JD,6,MT,1,1986-05-10T12:06:01Z,32.513332,-118.215,93.3,40,0.01,105.8,1,0.505,1986,5,spring,93.3 40,0
1986-05-10T15:39:00Z,198605,DAVID STARR JORDAN,JD,7,MT,1,1986-05-10T15:53:56Z,32.346664,-118.555,93.3,45,0.02,90.4,1,0.505,1986,5,spring,93.3 45,0
1986-05-10T19:30:00Z,198605,DAVID STARR JORDAN,JD,8,MT,1,1986-05-10T19:44:55Z,32.18,-118.89333,93.3,50,0.02,99.4,1,0.505,1986,5,spring,93.3 50,0
1986-05-10T23:12:00Z,198605,DAVID STARR JORDAN,JD,9,MT,1,1986-05-10T23:26:59Z,32.013332,-119.23333,93.3,55,0.01,107.4,1,0.505,1986,5,spring,93.3 55,0
1986-05-11T03:07:00Z,198605,DAVID STARR JORDAN,JD,10,MT,1,1986-05-11T03:21:54Z,31.846666,-119.57,93.3,60,0.02,74.1,1,0.505,1986,5,spring,93.3 60,0
1986-05-14T06:22:00Z,198605,DAVID STARR JORDAN,JD,23,MT,1,1986-05-14T06:36:57Z,32.41833,-119.96166,90,60,0.02,92.1,1,0.505,1986,5,spring,90 60,0
1986-05-14T10:45:00Z,198605,DAVID STARR JORDAN,JD,24,MT,1,1986-05-14T11:00:02Z,32.65,-119.48167,90,53,0.02,95.2,1,0.505,1986,5,spring,90 53,0
1986-05-14T15:15:00Z,198605,DAVID STARR JORDAN,JD,25,MT,1,1986-05-14T15:29:54Z,32.92,-118.933334,90,45,0.02,102.6,1,0.505,1986,5,spring,90 45,0
1986-05-14T20:06:00Z,198605,DAVID STARR JORDAN,JD,26,MT,1,1986-05-14T20:20:57Z,33.186665,-118.385,90,37,0.02,92.7,1,0.505,1986,5,spring,90 37,0
1986-05-14T22:32:00Z,198605,DAVID STARR JORDAN,JD,27,MT,1,1986-05-14T22:46:54Z,33.251667,-118.25,90,35,0.01,106,1,0.505,1986,5,spring,90 35,0
1986-05-15T02:03:00Z,198605,DAVID STARR JORDAN,JD,28,MT,1,1986-05-15T02:18:01Z,33.41833,-117.90667,90,30,0.01,106.5,1,0.505,1986,5,spring,90 30,0
1986-05-15T05:46:00Z,198605,DAVID STARR JORDAN,JD,29,MT,1,1986-05-15T06:00:57Z,33.485,-117.76833,90,28,0.02,94.1,1,0.505,1986,5,spring,90 28,0
1986-05-15T11:25:00Z,198605,DAVID STARR JORDAN,JD,30,MT,1,1986-05-15T11:39:59Z,33.89,-118.49,86.7,33,0.02,101.1,1,0.505,1986,5,spring,86.7 33,0.9891197
1986-05-15T13:27:00Z,198605,DAVID STARR JORDAN,JD,31,MT,1,1986-05-15T13:42:03Z,33.823334,-118.628334,86.7,35,0.02,102,1,0.505,1986,5,spring,86.7 35,0
1986-05-15T16:55:00Z,198605,DAVID STARR JORDAN,JD,32,MT,1,1986-05-15T17:09:58Z,33.655,-118.975,86.7,40,0.01,104,1,0.505,1986,5,spring,86.7 40,0
1986-05-15T21:13:00Z,198605,DAVID STARR JORDAN,JD,33,MT,1,1986-05-15T21:27:55Z,33.49,-119.31834,86.7,45,0.02,92,1,0.505,1986,5,spring,86.7 45,0
1986-05-16T00:35:00Z,198605,DAVID STARR JORDAN,JD,34,MT,1,1986-05-16T00:49:57Z,33.323334,-119.66333,86.7,50,0.02,101.4,1,0.505,1986,5,spring,86.7 50,0
1986-05-17T03:10:00Z,198605,DAVID STARR JORDAN,JD,40,MT,1,1986-05-17T03:24:55Z,33.578335,-120.75667,83.3,60,0.02,91.5,1,0.505,1986,5,spring,83.3 60,0
1986-05-17T06:55:00Z,198605,DAVID STARR JORDAN,JD,41,MT,1,1986-05-17T07:10:00Z,33.745,-120.41167,83.3,55,0.02,93,1,0.505,1986,5,spring,83.3 55,0
1986-05-17T10:00:00Z,198605,DAVID STARR JORDAN,JD,42,MT,1,1986-05-17T10:15:02Z,33.878334,-120.13333,83.3,51,0.02,99.1,1,0.505,1986,5,spring,83.3 51,4.036327
1986-05-17T15:10:00Z,198605,DAVID STARR JORDAN,JD,43,MT,1,1986-05-17T15:25:05Z,34.178333,-119.50833,83.3,42,0.02,82.7,1,0.505,1986,5,spring,83.3 42,0
1986-05-17T17:40:00Z,198605,DAVID STARR JORDAN,JD,44,MT,1,1986-05-17T17:54:56Z,34.225,-119.41167,83.3,40.6,0.01,114.4,1,0.505,1986,5,spring,83.3 40.6,0
1986-05-18T02:55:00Z,198605,DAVID STARR JORDAN,JD,46,MT,1,1986-05-18T03:09:56Z,34.45,-120.52333,80,51,0.02,89.3,1,0.505,1986,5,spring,80 51,0
1986-05-18T06:57:00Z,198605,DAVID STARR JORDAN,JD,47,MT,1,1986-05-18T07:12:02Z,34.316666,-120.80333,80,55,0.02,97.3,1,0.505,1986,5,spring,80 55,0
1986-05-18T10:25:00Z,198605,DAVID STARR JORDAN,JD,48,MT,1,1986-05-18T10:40:03Z,34.15,-121.15,80,60,0.02,96.4,1,0.505,1986,5,spring,80 60,0
1986-09-18T22:04:00Z,198609,NEW HORIZON,NH,2,MT,1,1986-09-18T22:18:58Z,32.951668,-117.30333,93.3,26.7,0.02,95.3,1,0.505,1986,9,fall,93.3 26.7,0
1986-09-19T00:53:00Z,198609,NEW HORIZON,NH,3,MT,1,1986-09-19T01:07:45Z,32.913334,-117.39667,93.3,28,0.02,82.1,1,0.505,1986,9,fall,93.3 28,0
1986-09-19T03:46:00Z,198609,NEW HORIZON,NH,4,MT,1,1986-09-19T04:00:59Z,32.845,-117.535,93.3,30,0.02,85.3,1,0.505,1986,9,fall,93.3 30,0
1986-09-19T07:42:00Z,198609,NEW HORIZON,NH,5,MT,1,1986-09-19T07:57:03Z,32.678333,-117.875,93.3,35,0.03,50.5,1,0.505,1986,9,fall,93.3 35,0
1986-09-19T11:47:00Z,198609,NEW HORIZON,NH,6,MT,1,1986-09-19T12:02:09Z,32.513332,-118.21333,93.3,40,0.02,71.8,1,0.505,1986,9,fall,93.3 40,0
1986-09-19T16:35:00Z,198609,NEW HORIZON,NH,7,MT,1,1986-09-19T16:49:59Z,32.343334,-118.558334,93.3,45,0.02,77.9,1,0.505,1986,9,fall,93.3 45,0
1986-09-19T21:16:00Z,198609,NEW HORIZON,NH,8,MT,1,1986-09-19T21:31:04Z,32.173332,-118.901665,93.3,50,0.02,88.4,1,0.505,1986,9,fall,93.3 50,0
1986-09-20T01:07:00Z,198609,NEW HORIZON,NH,9,MT,1,1986-09-20T01:21:58Z,32.011665,-119.235,93.3,55,0.02,77.3,1,0.505,1986,9,fall,93.3 55,0
1986-09-20T04:48:00Z,198609,NEW HORIZON,NH,10,MT,1,1986-09-20T05:03:00Z,31.843332,-119.57166,93.3,60,0.02,95.2,1,0.505,1986,9,fall,93.3 60,0
1986-09-23T16:55:00Z,198609,NEW HORIZON,NH,25,MT,1,1986-09-23T17:10:22Z,32.416664,-119.956665,90,60,0.02,88.6,1,0.505,1986,9,fall,90 60,0
1986-09-23T22:55:00Z,198609,NEW HORIZON,NH,27,MT,1,1986-09-23T23:10:00Z,32.651665,-119.48333,90,53,0.01,122.6,1,0.505,1986,9,fall,90 53,0
1986-09-24T05:10:00Z,198609,NEW HORIZON,NH,28,MT,1,1986-09-24T05:25:01Z,32.92,-118.935,90,45,0.02,90.2,1,0.505,1986,9,fall,90 45,0
1986-09-24T10:28:00Z,198609,NEW HORIZON,NH,29,MT,1,1986-09-24T10:42:52Z,33.186665,-118.385,90,37,0.02,95.4,1,0.505,1986,9,fall,90 37,0
1986-09-24T13:54:00Z,198609,NEW HORIZON,NH,30,MT,1,1986-09-24T14:09:10Z,33.251667,-118.24834,90,35,0.02,92,1,0.505,1986,9,fall,90 35,0
1986-09-24T21:12:00Z,198609,NEW HORIZON,NH,32,MT,1,1986-09-24T21:27:03Z,33.41833,-117.90667,90,30,0.02,79,1,0.505,1986,9,fall,90 30,0
1986-09-24T23:45:00Z,198609,NEW HORIZON,NH,33,MT,1,1986-09-25T00:00:01Z,33.485,-117.76833,90,28,0.02,77.2,1,0.505,1986,9,fall,90 28,0
1986-09-25T05:22:00Z,198609,NEW HORIZON,NH,34,MT,1,1986-09-25T05:36:58Z,33.891666,-118.49,86.7,33,0.02,89.6,1,0.505,1986,9,fall,86.7 33,0
1986-09-25T08:35:00Z,198609,NEW HORIZON,NH,36,MT,1,1986-09-25T08:49:50Z,33.821667,-118.63,86.7,35,0.02,89.3,1,0.505,1986,9,fall,86.7 35,0
1986-09-25T19:59:00Z,198609,NEW HORIZON,NH,40,MT,1,1986-09-25T20:14:01Z,33.488335,-119.315,86.7,45,0.02,80.8,1,0.505,1986,9,fall,86.7 45,0
1986-09-25T23:19:00Z,198609,NEW HORIZON,NH,41,MT,1,1986-09-25T23:34:00Z,33.325,-119.665,86.7,50,0.03,62.6,1,0.505,1986,9,fall,86.7 50,0
1986-09-26T02:58:00Z,198609,NEW HORIZON,NH,42,MT,1,1986-09-26T03:13:02Z,33.156666,-120.005,86.7,55,0.02,72.1,1,0.505,1986,9,fall,86.7 55,0
1986-09-26T06:23:00Z,198609,NEW HORIZON,NH,43,MT,1,1986-09-26T06:38:00Z,32.99,-120.35,86.7,60,0.03,49.8,1,0.505,1986,9,fall,86.7 60,0
1986-09-27T00:52:00Z,198609,NEW HORIZON,NH,46,MT,1,1986-09-27T01:08:45Z,33.576668,-120.753334,83.3,60,0.01,122.6,1,0.505,1986,9,fall,83.3 60,0
1986-09-27T05:16:00Z,198609,NEW HORIZON,NH,47,MT,1,1986-09-27T05:30:58Z,33.745,-120.40833,83.3,55,0.02,73.5,1,0.505,1986,9,fall,83.3 55,0
1986-09-27T08:42:00Z,198609,NEW HORIZON,NH,48,MT,1,1986-09-27T08:56:47Z,33.876667,-120.136665,83.3,51,0.02,78,1,0.505,1986,9,fall,83.3 51,0
1986-09-27T15:14:00Z,198609,NEW HORIZON,NH,49,MT,1,1986-09-27T15:29:14Z,34.178333,-119.50833,83.3,42,0.02,82,1,0.505,1986,9,fall,83.3 42,0
1986-09-27T17:29:00Z,198609,NEW HORIZON,NH,50,MT,1,1986-09-27T17:44:24Z,34.225,-119.41333,83.3,40.6,0.02,73,1,0.505,1986,9,fall,83.3 40.6,0
1986-09-28T04:48:00Z,198609,NEW HORIZON,NH,53,MT,1,1986-09-28T05:02:58Z,34.448334,-120.52333,80,51,0.02,78.1,1,0.505,1986,9,fall,80 51,1.2804097
1986-09-28T08:24:00Z,198609,NEW HORIZON,NH,54,MT,1,1986-09-28T08:38:53Z,34.316666,-120.8,80,55,0.01,118.3,1,0.505,1986,9,fall,80 55,0
1986-09-28T11:54:00Z,198609,NEW HORIZON,NH,55,MT,1,1986-09-28T12:09:15Z,34.15,-121.15,80,60,0.02,79,1,0.505,1986,9,fall,80 60,0
1986-10-02T12:28:00Z,198609,NEW HORIZON,NH,71,MT,1,1986-10-02T12:43:10Z,34.888332,-121.2,76.7,55,0.02,70.3,1,0.505,1986,9,fall,76.7 55,0
1986-10-02T17:15:00Z,198609,NEW HORIZON,NH,72,MT,1,1986-10-02T17:30:11Z,35.023335,-120.915,76.7,51,0.02,98.2,1,0.505,1986,9,fall,76.7 51,0
1986-11-11T20:05:00Z,198611,NEW HORIZON,NH,1,MT,1,1986-11-11T20:20:06Z,32.961666,-117.30666,93.3,26.7,0.02,66.2,1,0.505,1986,11,fall,93.3 26.7,0
1986-11-11T22:22:00Z,198611,NEW HORIZON,NH,2,MT,1,1986-11-11T22:37:06Z,32.913334,-117.39667,93.3,28,0.02,77.6,1,0.505,1986,11,fall,93.3 28,0
1986-11-12T00:57:00Z,198611,NEW HORIZON,NH,3,MT,1,1986-11-12T01:12:01Z,32.845,-117.53,93.3,30,0.02,93,1,0.505,1986,11,fall,93.3 30,0
1986-11-12T05:18:00Z,198611,NEW HORIZON,NH,4,MT,1,1986-11-12T05:33:03Z,32.68,-117.87334,93.3,35,0.02,79.8,1,0.505,1986,11,fall,93.3 35,0
1986-11-12T09:26:00Z,198611,NEW HORIZON,NH,5,MT,1,1986-11-12T09:41:02Z,32.515,-118.21333,93.3,40,0.02,66.9,1,0.505,1986,11,fall,93.3 40,0
1986-11-12T12:45:00Z,198611,NEW HORIZON,NH,6,MT,1,1986-11-12T13:00:03Z,32.345,-118.555,93.3,45,0.02,69.8,1,0.505,1986,11,fall,93.3 45,0
1986-11-12T15:30:00Z,198611,NEW HORIZON,NH,7,MT,1,1986-11-12T15:45:04Z,32.183334,-118.88,93.3,50,0.02,82.4,1,0.505,1986,11,fall,93.3 50,0
1986-11-12T20:57:00Z,198611,NEW HORIZON,NH,8,MT,1,1986-11-12T21:11:17Z,32.01,-119.23333,93.3,55,0.02,82.2,1,0.505,1986,11,fall,93.3 55,0
1986-11-13T21:03:00Z,198611,NEW HORIZON,NH,9,MT,1,1986-11-13T21:18:04Z,31.845,-119.57166,93.3,60,0.02,78,1,0.505,1986,11,fall,93.3 60,0
1986-11-17T01:52:00Z,198611,NEW HORIZON,NH,22,MT,1,1986-11-17T02:07:05Z,32.42,-119.925,90,60,0.02,68.7,1,0.505,1986,11,fall,90 60,0
1986-11-17T06:47:00Z,198611,NEW HORIZON,NH,23,MT,1,1986-11-17T07:02:03Z,32.651665,-119.48167,90,53,0.02,92,1,0.505,1986,11,fall,90 53,0
1986-11-17T11:42:00Z,198611,NEW HORIZON,NH,24,MT,1,1986-11-17T11:57:02Z,32.91833,-118.935,90,45,0.02,71.7,1,0.505,1986,11,fall,90 45,0
1986-11-17T16:30:00Z,198611,NEW HORIZON,NH,25,MT,1,1986-11-17T16:45:04Z,33.185,-118.386665,90,37,0.02,76.9,1,0.505,1986,11,fall,90 37,0
1986-11-17T19:17:00Z,198611,NEW HORIZON,NH,26,MT,1,1986-11-17T19:32:06Z,33.253334,-118.25,90,35,0.02,85.1,1,0.505,1986,11,fall,90 35,0
1986-11-18T03:16:00Z,198611,NEW HORIZON,NH,27,MT,1,1986-11-18T03:31:02Z,33.42,-117.905,90,30,0.02,80.8,1,0.505,1986,11,fall,90 30,0
1986-11-18T05:31:00Z,198611,NEW HORIZON,NH,28,MT,1,1986-11-18T05:46:06Z,33.485,-117.77167,90,28,0.02,67.3,1,0.505,1986,11,fall,90 28,0
1986-11-18T11:11:00Z,198611,NEW HORIZON,NH,29,MT,1,1986-11-18T11:26:05Z,33.89,-118.49,86.7,33,0.01,118,1,0.505,1986,11,fall,86.7 33,0.84745765
1986-11-18T14:25:00Z,198611,NEW HORIZON,NH,31,MT,1,1986-11-18T14:40:22Z,33.823334,-118.628334,86.7,35,0.02,102.4,1,0.505,1986,11,fall,86.7 35,0
1986-11-19T02:03:00Z,198611,NEW HORIZON,NH,35,MT,1,1986-11-19T02:18:01Z,33.49,-119.32,86.7,45,0.02,95,1,0.505,1986,11,fall,86.7 45,0
1986-11-19T05:55:00Z,198611,NEW HORIZON,NH,36,MT,1,1986-11-19T06:10:03Z,33.318333,-119.66,86.7,50,0.02,77.7,1,0.505,1986,11,fall,86.7 50,1.2870013
1986-11-19T09:44:00Z,198611,NEW HORIZON,NH,37,MT,1,1986-11-19T09:59:05Z,33.156666,-120.005,86.7,55,0.01,104.2,1,0.505,1986,11,fall,86.7 55,0
1986-11-19T13:15:00Z,198611,NEW HORIZON,NH,38,MT,1,1986-11-19T13:30:06Z,32.99,-120.35333,86.7,60,0.02,75.7,1,0.505,1986,11,fall,86.7 60,0
1986-11-23T00:21:00Z,198611,NEW HORIZON,NH,52,MT,1,1986-11-23T00:36:09Z,34.18,-119.50833,83.3,42,0.02,77.8,1,0.505,1986,11,fall,83.3 42,0
1986-11-23T02:28:00Z,198611,NEW HORIZON,NH,53,MT,1,1986-11-23T02:43:02Z,34.228333,-119.40833,83.3,40.6,0.02,81.5,1,0.505,1986,11,fall,83.3 40.6,1.2269939
1986-11-23T09:12:00Z,198611,NEW HORIZON,NH,54,MT,1,1986-11-23T09:26:56Z,34.273335,-120.04833,81.8,46.9,0.03,58.5,1,0.505,1986,11,fall,81.8 46.9,0
1986-11-23T12:51:00Z,198611,NEW HORIZON,NH,55,MT,1,1986-11-23T13:06:01Z,34.451668,-120.52333,80,51,0.02,90.6,1,0.505,1986,11,fall,80 51,15.4525385
1986-11-23T16:37:00Z,198611,NEW HORIZON,NH,56,MT,1,1986-11-23T16:52:08Z,34.315,-120.80167,80,55,0.03,62,1,0.505,1986,11,fall,80 55,3.2258065
1986-11-23T21:13:00Z,198611,NEW HORIZON,NH,57,MT,1,1986-11-23T21:28:05Z,34.148335,-121.15,80,60,0.02,99.8,1,0.505,1986,11,fall,80 60,1.002004
1986-11-25T18:22:00Z,198611,NEW HORIZON,NH,65,MT,1,1986-11-25T18:37:05Z,34.72333,-121.54833,76.7,60,0.03,52.1,1,0.505,1986,11,fall,76.7 60,0
1986-11-25T22:14:00Z,198611,NEW HORIZON,NH,66,MT,1,1986-11-25T22:29:03Z,34.888332,-121.19833,76.7,55,0.02,79.2,1,0.505,1986,11,fall,76.7 55,1.2626263
1986-11-26T00:56:00Z,198611,NEW HORIZON,NH,67,MT,1,1986-11-26T01:11:01Z,35.023335,-120.915,76.7,51,0.02,83.8,1,0.505,1986,11,fall,76.7 51,7.1599045
1987-03-03T01:15:00Z,198703,DAVID STARR JORDAN,JD,2,MT,1,1987-03-03T01:29:57Z,32.955,-117.305,93.3,26.7,0.01,105.9,1,0.505,1987,3,spring,93.3 26.7,0
1987-03-03T03:25:00Z,198703,DAVID STARR JORDAN,JD,3,MT,1,1987-03-03T03:39:57Z,32.913334,-117.395,93.3,28,0.02,97.4,1,0.505,1987,3,spring,93.3 28,0
1987-03-03T07:10:00Z,198703,DAVID STARR JORDAN,JD,4,MT,1,1987-03-03T07:25:02Z,32.846664,-117.53167,93.3,30,0.02,88.1,1,0.505,1987,3,spring,93.3 30,9.08059
1987-03-03T11:30:00Z,198703,DAVID STARR JORDAN,JD,5,MT,1,1987-03-03T11:45:14Z,32.68,-117.87666,93.3,35,0.01,112.7,1,0.505,1987,3,spring,93.3 35,0
1987-03-03T16:00:00Z,198703,DAVID STARR JORDAN,JD,6,MT,1,1987-03-03T16:14:58Z,32.516666,-118.21166,93.3,40,0.02,86.1,1,0.505,1987,3,spring,93.3 40,0
1987-03-03T20:13:00Z,198703,DAVID STARR JORDAN,JD,7,MT,1,1987-03-03T20:28:01Z,32.34833,-118.555,93.3,45,0.01,111.6,1,0.505,1987,3,spring,93.3 45,0
1987-03-04T00:15:00Z,198703,DAVID STARR JORDAN,JD,8,MT,1,1987-03-04T00:29:58Z,32.18,-118.89333,93.3,50,0.01,109.1,1,0.505,1987,3,spring,93.3 50,0
1987-03-04T03:36:00Z,198703,DAVID STARR JORDAN,JD,9,MT,1,1987-03-04T03:51:03Z,32.00833,-119.23333,93.3,55,0.01,166.7,1,0.505,1987,3,spring,93.3 55,1.79964
1987-03-04T07:20:00Z,198703,DAVID STARR JORDAN,JD,10,MT,1,1987-03-04T07:34:52Z,31.846666,-119.57,93.3,60,0.12,13.7,1,0.505,1987,3,spring,93.3 60,0
1987-03-07T12:05:00Z,198703,DAVID STARR JORDAN,JD,23,MT,1,1987-03-07T12:19:59Z,32.41833,-119.96166,90,60,0.02,88,1,0.505,1987,3,spring,90 60,0
1987-03-07T16:44:00Z,198703,DAVID STARR JORDAN,JD,24,MT,1,1987-03-07T16:59:01Z,32.65333,-119.48167,90,53,0.02,83.8,1,0.505,1987,3,spring,90 53,0
1987-03-07T22:58:00Z,198703,DAVID STARR JORDAN,JD,26,MT,1,1987-03-07T23:13:00Z,32.91833,-118.935,90,45,0.02,90.4,1,0.505,1987,3,spring,90 45,0
1987-03-08T04:05:00Z,198703,DAVID STARR JORDAN,JD,27,MT,1,1987-03-08T04:20:00Z,33.186665,-118.388336,90,37,0.02,83.8,1,0.505,1987,3,spring,90 37,0
1987-03-08T07:24:00Z,198703,DAVID STARR JORDAN,JD,28,MT,1,1987-03-08T07:39:02Z,33.251667,-118.25,90,35,0.02,85.1,1,0.505,1987,3,spring,90 35,0
1987-03-08T13:07:00Z,198703,DAVID STARR JORDAN,JD,30,MT,1,1987-03-08T13:22:03Z,33.41833,-117.90667,90,30,0.01,112.3,1,0.505,1987,3,spring,90 30,5.3428316
1987-03-08T15:20:00Z,198703,DAVID STARR JORDAN,JD,31,MT,1,1987-03-08T15:34:57Z,33.485,-117.76833,90,28,0.02,96.6,1,0.505,1987,3,spring,90 28,0
1987-03-09T00:58:00Z,198703,DAVID STARR JORDAN,JD,32,MT,1,1987-03-09T01:13:01Z,33.888332,-118.49167,86.7,33,0.02,96.4,1,0.505,1987,3,spring,86.7 33,0
1987-03-09T04:10:00Z,198703,DAVID STARR JORDAN,JD,34,MT,1,1987-03-09T04:24:58Z,33.823334,-118.628334,86.7,35,0.02,85.8,1,0.505,1987,3,spring,86.7 35,0
1987-03-09T16:56:00Z,198703,DAVID STARR JORDAN,JD,38,MT,1,1987-03-09T17:11:01Z,33.49,-119.31834,86.7,45,0.02,83.2,1,0.505,1987,3,spring,86.7 45,0
1987-03-09T22:13:00Z,198703,DAVID STARR JORDAN,JD,39,MT,1,1987-03-09T22:28:00Z,33.323334,-119.66333,86.7,50,0.02,90.7,1,0.505,1987,3,spring,86.7 50,0
1987-03-10T02:15:00Z,198703,DAVID STARR JORDAN,JD,40,MT,1,1987-03-10T02:29:58Z,33.158333,-120.00833,86.7,55,0.02,82.9,1,0.505,1987,3,spring,86.7 55,0
1987-03-10T06:26:00Z,198703,DAVID STARR JORDAN,JD,41,MT,1,1987-03-10T06:41:02Z,32.99,-120.35,86.7,60,0.02,87.2,1,0.505,1987,3,spring,86.7 60,0
